epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
1,0.7453897595405579,0.5227817296981812,0.7372235655784607,0.6553775072097778,0.8169915676116943,0.4249928295612335,0.7677868604660034,0.8377931714057922
2,0.8219910264015198,0.4118470847606659,0.7944635152816772,0.8036510944366455,0.8324120044708252,0.37464457750320435,0.779934287071228,0.8629005551338196
3,0.8412686586380005,0.365293949842453,0.8171390891075134,0.8238889575004578,0.8700901865959167,0.31563228368759155,0.8597437739372253,0.8424182534217834
4,0.8677481412887573,0.3204445540904999,0.8540970087051392,0.8437964916229248,0.8828920722007751,0.28483548760414124,0.8965024948120117,0.8298645615577698
5,0.8836067318916321,0.29180803894996643,0.876161515712738,0.8567652106285095,0.8935117721557617,0.26607799530029297,0.876599907875061,0.8823918104171753
6,0.8909904360771179,0.2736141085624695,0.8848330974578857,0.8650255799293518,0.9029676914215088,0.24630969762802124,0.8909873962402344,0.8883382678031921
7,0.8995380401611328,0.25756701827049255,0.896873950958252,0.872129499912262,0.9031131863594055,0.24779099225997925,0.8770360946655273,0.9071688055992126
8,0.9037209749221802,0.2507844567298889,0.900907039642334,0.8779118061065674,0.9082048535346985,0.250416100025177,0.9572519063949585,0.8285431265830994
9,0.9054668545722961,0.24155555665493011,0.9028048515319824,0.8800594806671143,0.9013674855232239,0.2508799135684967,0.8547266721725464,0.9349190592765808
