epoch,freshness_accuracy,freshness_loss,freshness_precision,freshness_recall,loss,product_type_accuracy,product_type_loss,val_freshness_accuracy,val_freshness_loss,val_freshness_precision,val_freshness_recall,val_loss,val_product_type_accuracy,val_product_type_loss
1,0.718051552772522,0.5519160032272339,0.71476811170578,0.6777756214141846,3.1764049530029297,0.1895613819360733,2.624474287033081,0.7916627526283264,0.4577313959598541,0.8083458542823792,0.7367182970046997,2.9106853008270264,0.23528863489627838,2.452601194381714
2,0.7884920239448547,0.4556617736816406,0.7861038446426392,0.7629876732826233,2.931398391723633,0.23416954278945923,2.4757447242736816,0.8191737532615662,0.4072219729423523,0.8285536170005798,0.781611442565918,2.887763738632202,0.24591998755931854,2.4800407886505127
3,0.8105318546295166,0.41528892517089844,0.8154289126396179,0.7777559757232666,2.8762552738189697,0.23762007057666779,2.4608802795410156,0.8193602561950684,0.40574899315834045,0.770612359046936,0.8831601738929749,2.877549409866333,0.22913363575935364,2.471139907836914
4,0.8323230147361755,0.37715715169906616,0.8353299498558044,0.8065085411071777,2.8364901542663574,0.23127855360507965,2.4592366218566895,0.8572227954864502,0.32715845108032227,0.8288503885269165,0.8819839358329773,2.788602590560913,0.23873916268348694,2.4604926109313965
5,0.8496689200401306,0.34775054454803467,0.853447675704956,0.8257858157157898,2.797933578491211,0.2314029037952423,2.4499645233154297,0.8456588387489319,0.34284818172454834,0.8155677914619446,0.8729661107063293,2.8119070529937744,0.23873916268348694,2.4678943157196045
6,0.8625384569168091,0.32801511883735657,0.8687224388122559,0.8376135230064392,2.760504961013794,0.23361000418663025,2.4328360557556152,0.8797910809516907,0.2915007174015045,0.8804391026496887,0.8647323846817017,2.722360372543335,0.21393266320228577,2.4301278591156006
7,0.8721750974655151,0.3077707588672638,0.8808794617652893,0.8456511497497559,2.734409809112549,0.228449746966362,2.4264333248138428,0.8826820850372314,0.28629475831985474,0.9320890307426453,0.8125857710838318,2.6751434803009033,0.25263452529907227,2.3880834579467773
8,0.8806304335594177,0.2920159101486206,0.8927029967308044,0.851401686668396,2.7162861824035645,0.23236656188964844,2.4245004653930664,0.8870651721954346,0.2716117799282074,0.9359031915664673,0.8186630010604858,2.693807363510132,0.22959992289543152,2.4217159748077393
