protocol,image_count,confidence_threshold,distance_threshold,baseline_accuracy,baseline_precision,baseline_recall,baseline_f1_score,accepted_image_count,uncertain_image_count,coverage,uncertain_rate,mean_confidence,mean_distance,accepted_accuracy,accepted_precision,accepted_recall,accepted_f1_score,uncertain_error_rate
standard,10725,0.69,4.840532,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4742,5983,0.44214452214452216,0.5578554778554778,0.8692758679389954,5.500675201416016,0.9348376212568537,0.9445754716981132,0.8816730875068794,0.9120409906063194,0.1378906902891526
standard,10725,0.69,4.927595,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4897,5828,0.4565967365967366,0.5434032634032634,0.8692758679389954,5.500675201416016,0.9332244231161936,0.9470422535211268,0.8782654127481714,0.9113580916237463,0.1384694577899794
standard,10725,0.69,5.017255,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5048,5677,0.4706759906759907,0.5293240093240094,0.8692758679389954,5.500675201416016,0.9344294770206022,0.9493534482758621,0.8814407203601801,0.9141374837872892,0.1414479478597851
standard,10725,0.69,5.108456,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5185,5540,0.48344988344988343,0.5165501165501165,0.8692758679389954,5.500675201416016,0.9326904532304725,0.9487046632124352,0.8798654493032196,0.912989279481426,0.14169675090252706
standard,10725,0.69,5.207502,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5323,5402,0.4963170163170163,0.5036829836829837,0.8692758679389954,5.500675201416016,0.9327446928423822,0.9487817006464445,0.8821081830790569,0.9142309535218016,0.14365049981488337
standard,10725,0.69,5.309759,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5463,5262,0.5093706293706294,0.4906293706293706,0.8692758679389954,5.500675201416016,0.9326377448288486,0.9494706448508181,0.8823792486583184,0.914696337505795,0.14557202584568604
standard,10725,0.69,5.424897,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5613,5112,0.5233566433566433,0.47664335664335666,0.8692758679389954,5.500675201416016,0.9323000178157848,0.9500693481276006,0.8831113021057155,0.9153674832962138,0.1474960876369327
standard,10725,0.69,5.527624,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5762,4963,0.5372494172494172,0.46275058275058273,0.8692758679389954,5.500675201416016,0.9323151683443249,0.9506227758007118,0.8845198675496688,0.9163807890222985,0.14990932903485796
standard,10725,0.69,5.653929,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5908,4817,0.5508624708624709,0.44913752913752913,0.8692758679389954,5.500675201416016,0.9319566689234936,0.9515361315447858,0.883487344314986,0.91625,0.15196180195142206
standard,10725,0.69,5.758411,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6043,4682,0.5634498834498834,0.43655011655011655,0.8692758679389954,5.500675201416016,0.932980307794142,0.9528619528619529,0.8854125928822839,0.9178998580985201,0.15570269115762495
standard,10725,0.69,5.884311,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6182,4543,0.5764102564102564,0.4235897435897436,0.8692758679389954,5.500675201416016,0.9328696214817211,0.9524395243952439,0.8859649122807017,0.9180003951788184,0.1582654633502091
standard,10725,0.69,6.005591,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6342,4383,0.5913286713286713,0.40867132867132866,0.8692758679389954,5.500675201416016,0.9325134027120782,0.9520031733439112,0.8865903213889915,0.918133129303749,0.16107688797627195
standard,10725,0.69,6.17135,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6512,4213,0.6071794871794872,0.39282051282051283,0.8692758679389954,5.500675201416016,0.9333538083538083,0.9532387888079724,0.8885316184351554,0.9197485207100592,0.1661523854735343
standard,10725,0.69,6.368968,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6679,4046,0.6227505827505827,0.37724941724941724,0.8692758679389954,5.500675201416016,0.9333732594699805,0.9536350148367952,0.8893116568661363,0.9203508143905494,0.1702916460701928
standard,10725,0.69,6.540107,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6864,3861,0.64,0.36,0.8692758679389954,5.500675201416016,0.9340034965034965,0.9540559942569993,0.8910492792490781,0.9214768590743629,0.17637917637917638
standard,10725,0.69,6.728343,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7047,3678,0.6570629370629371,0.34293706293706294,0.8692758679389954,5.500675201416016,0.9345820916702142,0.9552238805970149,0.8923476005188068,0.9227158424140821,0.18297988036976617
standard,10725,0.69,6.928348,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7246,3479,0.6756177156177157,0.3243822843822844,0.8692758679389954,5.500675201416016,0.9349986199282363,0.955793703951775,0.8938302536799249,0.9237740734746723,0.19057200344926703
standard,10725,0.69,7.121525,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7432,3293,0.6929603729603729,0.30703962703962706,0.8692758679389954,5.500675201416016,0.9355489773950484,0.9560155239327296,0.89602909972719,0.9250508527616962,0.19890677194047982
standard,10725,0.69,7.364419,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7630,3095,0.7114219114219115,0.2885780885780886,0.8692758679389954,5.500675201416016,0.9357798165137615,0.9566302652106085,0.897278314310799,0.9260042283298098,0.20807754442649434
standard,10725,0.69,7.660284,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7830,2895,0.73006993006993,0.2699300699300699,0.8692758679389954,5.500675201416016,0.9356321839080459,0.9568887548990052,0.8978783592644979,0.9264448336252189,0.21761658031088082
standard,10725,0.69,7.950739,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8033,2692,0.748997668997669,0.251002331002331,0.8692758679389954,5.500675201416016,0.936511888460102,0.9577505827505828,0.9000547645125958,0.9280067758328628,0.23179791976225855
standard,10725,0.69,8.338001,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8235,2490,0.7678321678321678,0.23216783216783216,0.8692758679389954,5.500675201416016,0.9372191863995143,0.9582504970178927,0.9011752136752137,0.9288368891947695,0.24779116465863454
standard,10725,0.69,8.871479,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8439,2286,0.7868531468531469,0.21314685314685314,0.8692758679389954,5.500675201416016,0.9379073349922976,0.959054685353119,0.9029754204398448,0.9301705756929638,0.2668416447944007
standard,10725,0.69,9.581825,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8635,2090,0.8051282051282052,0.19487179487179487,0.8692758679389954,5.500675201416016,0.9387376954255935,0.9596364608393477,0.9047379032258065,0.9313789077701388,0.2894736842105263
standard,10725,0.69,10.36114,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8822,1903,0.8225641025641026,0.17743589743589744,0.8692758679389954,5.500675201416016,0.9383359782362276,0.9592855266614132,0.9037366988369215,0.9306829765545361,0.31003678402522333
standard,10725,0.69,13.229531,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,9001,1724,0.8392540792540792,0.16074592074592076,0.8692758679389954,5.500675201416016,0.9378957893567381,0.9596608427543679,0.9028281363306744,0.9303773819902852,0.33352668213457076
standard,10725,0.69,46.826202,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,9192,1533,0.857062937062937,0.14293706293706293,0.8692758679389954,5.500675201416016,0.938207136640557,0.9597366421878957,0.9025958561562277,0.9302896416298478,0.36921069797782124
standard,10725,0.7,2.907174,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1073,9652,0.10004662004662004,0.89995337995338,0.8692758679389954,5.500675201416016,0.9627213420316869,0.9416666666666667,0.773972602739726,0.849624060150376,0.11334438458350601
standard,10725,0.7,3.045367,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1287,9438,0.12,0.88,0.8692758679389954,5.500675201416016,0.9588189588189588,0.943502824858757,0.7952380952380952,0.8630490956072352,0.11453697817334181
standard,10725,0.7,3.181205,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1500,9225,0.13986013986013987,0.8601398601398601,0.8692758679389954,5.500675201416016,0.9533333333333334,0.9512195121951219,0.8013698630136986,0.8698884758364313,0.11533875338753388
standard,10725,0.7,3.310992,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1713,9012,0.15972027972027972,0.8402797202797203,0.8692758679389954,5.500675201416016,0.9532983070636311,0.952076677316294,0.8209366391184573,0.8816568047337278,0.11695517088326675
standard,10725,0.7,3.436845,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1925,8800,0.1794871794871795,0.8205128205128205,0.8692758679389954,5.500675201416016,0.9516883116883117,0.9477611940298507,0.8410596026490066,0.8912280701754386,0.11829545454545455
standard,10725,0.7,3.5478,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2134,8591,0.19897435897435897,0.801025641025641,0.8692758679389954,5.500675201416016,0.9517338331771321,0.94824016563147,0.8544776119402985,0.8989205103042198,0.12000931207077174
standard,10725,0.7,3.679165,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2345,8380,0.21864801864801864,0.7813519813519814,0.8692758679389954,5.500675201416016,0.9488272921108742,0.9435626102292769,0.8587479935794543,0.8991596638655462,0.12100238663484487
standard,10725,0.7,3.789399,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2553,8172,0.23804195804195805,0.761958041958042,0.8692758679389954,5.500675201416016,0.9463376419898158,0.9414483821263482,0.8605633802816901,0.8991905813097866,0.1220019579050416
standard,10725,0.7,3.90361,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2751,7974,0.2565034965034965,0.7434965034965035,0.8692758679389954,5.500675201416016,0.9447473645946929,0.9433962264150944,0.8641975308641975,0.9020618556701031,0.12315023827439177
standard,10725,0.7,3.98655,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2950,7775,0.27505827505827507,0.7249417249417249,0.8692758679389954,5.500675201416016,0.9410169491525424,0.9422169811320755,0.8647186147186147,0.9018058690744921,0.12347266881028938
standard,10725,0.7,4.069266,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3144,7581,0.2931468531468531,0.7068531468531468,0.8692758679389954,5.500675201416016,0.9424300254452926,0.9467640918580376,0.8746383799421408,0.9092731829573935,0.12570900936551907
standard,10725,0.7,4.150543,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3324,7401,0.30993006993006994,0.6900699300699301,0.8692758679389954,5.500675201416016,0.9416365824308063,0.9472693032015066,0.8793706293706294,0.9120580235720761,0.12700986353195515
standard,10725,0.7,4.255488,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3508,7217,0.32708624708624706,0.6729137529137529,0.8692758679389954,5.500675201416016,0.9412770809578107,0.9460400348128808,0.8830219333874898,0.9134453781512605,0.1285852847443536
standard,10725,0.7,4.336036,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3691,7034,0.34414918414918416,0.6558508158508158,0.8692758679389954,5.500675201416016,0.9414792739095096,0.948051948051948,0.8848484848484849,0.9153605015673981,0.1305089564970145
standard,10725,0.7,4.427882,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3869,6856,0.36074592074592077,0.6392540792540793,0.8692758679389954,5.500675201416016,0.9410700439390023,0.9500378501135504,0.8856739590684545,0.91672753834916,0.13214702450408403
standard,10725,0.7,4.511322,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4035,6690,0.37622377622377623,0.6237762237762238,0.8692758679389954,5.500675201416016,0.9397769516728625,0.95,0.884896872920825,0.9162934894936273,0.13318385650224215
standard,10725,0.7,4.598474,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4214,6511,0.3929137529137529,0.607086247086247,0.8692758679389954,5.500675201416016,0.9371143806359753,0.949290060851927,0.8808030112923463,0.9137650504393101,0.13346644140684993
standard,10725,0.7,4.675404,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4384,6341,0.4087645687645688,0.5912354312354312,0.8692758679389954,5.500675201416016,0.9375,0.949317738791423,0.8817139408569704,0.9142678347934918,0.13562529569468537
standard,10725,0.7,4.754521,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4540,6185,0.4233100233100233,0.5766899766899767,0.8692758679389954,5.500675201416016,0.9372246696035242,0.9494697442295695,0.8818076477404403,0.914388705316912,0.13726758286176233
standard,10725,0.7,4.840532,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4695,6030,0.43776223776223777,0.5622377622377622,0.8692758679389954,5.500675201416016,0.936954206602769,0.9483483483483484,0.8826159865846842,0.9143022582513028,0.13897180762852404
standard,10725,0.7,4.927595,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4850,5875,0.4522144522144522,0.5477855477855478,0.8692758679389954,5.500675201416016,0.9352577319587629,0.9506880733944955,0.8791092258748674,0.9134986225895316,0.13957446808510637
standard,10725,0.7,5.017255,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4999,5726,0.4661072261072261,0.5338927738927739,0.8692758679389954,5.500675201416016,0.9365873174634927,0.9528767123287671,0.882741116751269,0.9164690382081686,0.1426825008732099
standard,10725,0.7,5.108456,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5133,5592,0.4786013986013986,0.5213986013986014,0.8692758679389954,5.500675201416016,0.9349308396649133,0.952054794520548,0.8814634146341463,0.9154002026342452,0.1430615164520744
standard,10725,0.7,5.207502,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5271,5454,0.4914685314685315,0.5085314685314686,0.8692758679389954,5.500675201416016,0.9349269588313412,0.9519959575543203,0.8836772983114447,0.9165653125760156,0.14503116978364503
standard,10725,0.7,5.309759,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5409,5316,0.5043356643356643,0.49566433566433565,0.8692758679389954,5.500675201416016,0.9347383989646885,0.9525904203323559,0.8839002267573696,0.9169607151258528,0.14691497366440934
standard,10725,0.7,5.424897,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5558,5167,0.5182284382284382,0.4817715617715618,0.8692758679389954,5.500675201416016,0.9343288952860741,0.9530516431924883,0.8845315904139434,0.9175141242937853,0.14882910779949682
standard,10725,0.7,5.527624,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5704,5021,0.5318414918414919,0.4681585081585082,0.8692758679389954,5.500675201416016,0.9344319775596073,0.9539295392953929,0.8859060402684564,0.9186602870813397,0.15136427006572395
standard,10725,0.7,5.653929,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5843,4882,0.5448018648018648,0.4551981351981352,0.8692758679389954,5.500675201416016,0.9342803354441211,0.9547252747252747,0.8854463921728496,0.9187817258883249,0.1536255632937321
standard,10725,0.7,5.758411,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5975,4750,0.5571095571095571,0.4428904428904429,0.8692758679389954,5.500675201416016,0.9352301255230125,0.9559640872167593,0.8873015873015873,0.9203539823008849,0.15726315789473685
standard,10725,0.7,5.884311,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6109,4616,0.5696037296037296,0.4303962703962704,0.8692758679389954,5.500675201416016,0.9353412997217221,0.9558149228845352,0.8880712625871418,0.9206986548885766,0.16009532062391682
standard,10725,0.7,6.005591,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6267,4458,0.5843356643356643,0.41566433566433564,0.8692758679389954,5.500675201416016,0.9348970799425562,0.9552238805970149,0.8885553470919325,0.9206842923794712,0.16285329744279947
standard,10725,0.7,6.17135,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6433,4292,0.5998135198135198,0.4001864801864802,0.8692758679389954,5.500675201416016,0.9357997823721437,0.9563522992985191,0.8907441016333938,0.9223830107122721,0.1679869524697111
standard,10725,0.7,6.368968,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6596,4129,0.615011655011655,0.384988344988345,0.8692758679389954,5.500675201416016,0.936173438447544,0.9570135746606335,0.892091388400703,0.9234127706021467,0.17268103657059822
standard,10725,0.7,6.540107,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6780,3945,0.6321678321678321,0.3678321678321678,0.8692758679389954,5.500675201416016,0.9367256637168142,0.9573148485954032,0.8937329700272479,0.9244319182666901,0.17870722433460076
standard,10725,0.7,6.728343,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,6961,3764,0.649044289044289,0.35095571095571093,0.8692758679389954,5.500675201416016,0.9372216635540871,0.9583774250440917,0.894927536231884,0.9255663430420712,0.18517534537725824
standard,10725,0.7,6.928348,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7159,3566,0.6675058275058275,0.3324941724941725,0.8692758679389954,5.500675201416016,0.9377007962005867,0.958843537414966,0.8966284987277354,0.9266929651545036,0.19293325855300056
standard,10725,0.7,7.121525,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7344,3381,0.6847552447552447,0.31524475524475526,0.8692758679389954,5.500675201416016,0.9381808278867102,0.958962573867367,0.8987692307692308,0.9278907242693774,0.20112392783200236
standard,10725,0.7,7.364419,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7541,3184,0.7031235431235431,0.29687645687645686,0.8692758679389954,5.500675201416016,0.9384696989789153,0.9594808483697372,0.9002079002079002,0.9288997854734906,0.21042713567839197
standard,10725,0.7,7.660284,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7737,2988,0.7213986013986013,0.2786013986013986,0.8692758679389954,5.500675201416016,0.9383481969755719,0.9596453683888719,0.9009758897818599,0.9293856402664693,0.21987951807228914
standard,10725,0.7,7.950739,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,7940,2785,0.7403263403263404,0.2596736596736597,0.8692758679389954,5.500675201416016,0.9391687657430731,0.9604252805670408,0.9030824770896974,0.9308716187204809,0.23375224416517057
standard,10725,0.7,8.338001,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8142,2583,0.7591608391608392,0.24083916083916085,0.8692758679389954,5.500675201416016,0.9398182264799804,0.960863309352518,0.9041429731925265,0.931640625,0.24932249322493225
standard,10725,0.7,8.871479,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8345,2380,0.7780885780885781,0.2219114219114219,0.8692758679389954,5.500675201416016,0.9404433792690233,0.9615812917594655,0.9058484133228429,0.9328831870357867,0.2676470588235294
standard,10725,0.7,9.581825,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8539,2186,0.7961771561771562,0.20382284382284382,0.8692758679389954,5.500675201416016,0.9412109146270055,0.9621007038440714,0.90755873340143,0.9340341655716163,0.2891125343092406
standard,10725,0.7,10.36114,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8724,2001,0.8134265734265734,0.18657342657342657,0.8692758679389954,5.500675201416016,0.9409674461256304,0.9617021276595744,0.9069475796338099,0.9335226539305538,0.30934532733633185
standard,10725,0.7,13.229531,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,8900,1825,0.8298368298368298,0.17016317016317017,0.8692758679389954,5.500675201416016,0.9404494382022472,0.9620286085825748,0.9059515062454078,0.9331483350151363,0.33095890410958906
standard,10725,0.7,46.826202,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,9090,1635,0.8475524475524475,0.15244755244755245,0.8692758679389954,5.500675201416016,0.9407040704070407,0.9620707329574577,0.9056694813027745,0.9330185162172238,0.363914373088685
standard,10725,0.71,2.907174,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1073,9652,0.10004662004662004,0.89995337995338,0.8692758679389954,5.500675201416016,0.9627213420316869,0.9416666666666667,0.773972602739726,0.849624060150376,0.11334438458350601
standard,10725,0.71,3.045367,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1287,9438,0.12,0.88,0.8692758679389954,5.500675201416016,0.9588189588189588,0.943502824858757,0.7952380952380952,0.8630490956072352,0.11453697817334181
standard,10725,0.71,3.181205,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1500,9225,0.13986013986013987,0.8601398601398601,0.8692758679389954,5.500675201416016,0.9533333333333334,0.9512195121951219,0.8013698630136986,0.8698884758364313,0.11533875338753388
standard,10725,0.71,3.310992,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1713,9012,0.15972027972027972,0.8402797202797203,0.8692758679389954,5.500675201416016,0.9532983070636311,0.952076677316294,0.8209366391184573,0.8816568047337278,0.11695517088326675
standard,10725,0.71,3.436845,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,1924,8801,0.17939393939393938,0.8206060606060606,0.8692758679389954,5.500675201416016,0.9521829521829522,0.9501246882793017,0.8410596026490066,0.892271662763466,0.11839563685944779
standard,10725,0.71,3.5478,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2131,8594,0.1986946386946387,0.8013053613053613,0.8692758679389954,5.500675201416016,0.9521351478179259,0.95,0.8539325842696629,0.8994082840236687,0.12008377938096346
standard,10725,0.71,3.679165,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2340,8385,0.21818181818181817,0.7818181818181819,0.8692758679389954,5.500675201416016,0.9491452991452991,0.9448398576512456,0.8578352180936996,0.8992379339542761,0.1210494931425164
standard,10725,0.71,3.789399,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2546,8179,0.2373892773892774,0.7626107226107226,0.8692758679389954,5.500675201416016,0.9465828750981933,0.942457231726283,0.8595744680851064,0.8991097922848664,0.12201980682234992
standard,10725,0.71,3.90361,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2739,7986,0.2553846153846154,0.7446153846153846,0.8692758679389954,5.500675201416016,0.945600584154801,0.9454297407912687,0.8640897755610972,0.9029315960912052,0.12334084648134234
standard,10725,0.71,3.98655,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,2936,7789,0.2737529137529138,0.7262470862470862,0.8692758679389954,5.500675201416016,0.9417574931880109,0.9439140811455847,0.8644808743169399,0.9024529378208785,0.12363589677750673
standard,10725,0.71,4.069266,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3125,7600,0.2913752913752914,0.7086247086247086,0.8692758679389954,5.500675201416016,0.94304,0.948093220338983,0.8740234375,0.9095528455284553,0.12578947368421053
standard,10725,0.71,4.150543,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3298,7427,0.3075058275058275,0.6924941724941724,0.8692758679389954,5.500675201416016,0.9420861127956337,0.9482758620689655,0.878438331854481,0.9120221096269,0.12696916655446344
standard,10725,0.71,4.255488,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3480,7245,0.32447552447552447,0.6755244755244755,0.8692758679389954,5.500675201416016,0.9416666666666667,0.9468556244464128,0.8820132013201321,0.9132849209739428,0.1285024154589372
standard,10725,0.71,4.336036,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3661,7064,0.34135198135198136,0.6586480186480187,0.8692758679389954,5.500675201416016,0.9418191750887736,0.9488026424442609,0.8838461538461538,0.9151732377538829,0.13037938844847113
standard,10725,0.71,4.427882,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3832,6893,0.3572960372960373,0.6427039627039627,0.8692758679389954,5.500675201416016,0.9412839248434238,0.9505409582689336,0.884255930984903,0.9162011173184358,0.13187291455099376
standard,10725,0.71,4.511322,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,3996,6729,0.37258741258741257,0.6274125874125874,0.8692758679389954,5.500675201416016,0.93993993993994,0.950401167031364,0.8833898305084745,0.915671117357695,0.132857779759251
standard,10725,0.71,4.598474,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4168,6557,0.3886247086247086,0.6113752913752913,0.8692758679389954,5.500675201416016,0.9376199616122841,0.949585635359116,0.8802816901408451,0.9136212624584718,0.13329266432819886
standard,10725,0.71,4.675404,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4333,6392,0.404009324009324,0.595990675990676,0.8692758679389954,5.500675201416016,0.9381490883914148,0.949468085106383,0.8814814814814815,0.9142125480153649,0.13548185231539425
standard,10725,0.71,4.754521,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4488,6237,0.41846153846153844,0.5815384615384616,0.8692758679389954,5.500675201416016,0.9378342245989305,0.9495851946394385,0.8815165876777251,0.9142857142857143,0.1370851370851371
standard,10725,0.71,4.840532,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4639,6086,0.43254079254079253,0.5674592074592074,0.8692758679389954,5.500675201416016,0.937702090967881,0.9489544895448955,0.8822184105202973,0.9143703703703704,0.13884324679592508
standard,10725,0.71,4.927595,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4789,5936,0.44652680652680654,0.5534731934731935,0.8692758679389954,5.500675201416016,0.9363123825433285,0.9512338425381903,0.8794133623030962,0.9139147615015524,0.13965633423180593
standard,10725,0.71,5.017255,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,4936,5789,0.4602331002331002,0.5397668997668997,0.8692758679389954,5.500675201416016,0.9378038897893031,0.9534231200897868,0.8835153406136246,0.9171390013495276,0.14285714285714285
standard,10725,0.71,5.108456,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5068,5657,0.47254079254079256,0.5274592074592075,0.8692758679389954,5.500675201416016,0.936069455406472,0.9525350593311759,0.8821178821178821,0.9159751037344398,0.14318543397560546
standard,10725,0.71,5.207502,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5205,5520,0.4853146853146853,0.5146853146853146,0.8692758679389954,5.500675201416016,0.9360230547550432,0.9524301964839711,0.884301488238118,0.9171023151605676,0.1451086956521739
standard,10725,0.71,5.309759,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5341,5384,0.497995337995338,0.502004662004662,0.8692758679389954,5.500675201416016,0.9357798165137615,0.953,0.8844547563805104,0.9174488567990373,0.14691679049034176
standard,10725,0.71,5.424897,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5488,5237,0.5117016317016317,0.4882983682983683,0.8692758679389954,5.500675201416016,0.9353134110787172,0.9534325492078732,0.8850267379679144,0.9179570140975272,0.1487492839411877
standard,10725,0.71,5.527624,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5631,5094,0.525034965034965,0.47496503496503495,0.8692758679389954,5.500675201416016,0.9353578405256615,0.9542725173210161,0.8863148863148863,0.9190391459074733,0.15115822536317236
standard,10725,0.71,5.653929,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5764,4961,0.5374358974358975,0.4625641025641026,0.8692758679389954,5.500675201416016,0.9351145038167938,0.9550561797752809,0.885785744060025,0.9191176470588235,0.15319492037895585
standard,10725,0.71,5.758411,0.8942657342657343,0.9221110874654181,0.8494412860223486,0.8842857142857142,5892,4833,0.5493706293706294,0.45062937062937064,0.8692758679389954,5.500675201416016,0.9360149355057705,0.9562937062937062,0.8876267748478702,0.9206816747317483,0.15663149182702255
